X;Y;osm_id;ref_cnc;name;marque;wheelchair;opening_hours;open_air;drive_in;cinema3d;nb_screens;capacity;acoustic;website;phone;facebook;wikidata;siret;com_insee;com_nom
-1.4713303;43.4955453005419;node/554255624;"42717";L'Atalante;;yes;;;;no;"3";"400";;http://atalante-cinema.org/;+33 5 59 55 52 98;;;;"64102";Bayonne
4.0934434;50.1744028994133;node/4548989485;"364991";Rex;;;;;;no;"1";"192";;;;;;;"59572";Solre-le-Château
3.2902953;46.3075857002922;node/7750171559;"412532";Clap Ciné;;;;;;;"1";"264";;http://comcom-ccspsl.fr/-Clap-Cine-a-Saint-Pourcain-Sioule-.html;+33 7 87 80 52 65;ComComSPSL;Q97394700;;"03254";Saint-Pourçain-sur-Sioule
1.49172427104461;43.5859441480105;way/428450681;no;Cinéma IMAX;;;"""10:00-17:00""";;;;;;;;;;;;"31555";Toulouse
1.6105726;43.7957429005383;node/7612458290;"706850";Ticky Holgado;;;;;;;;;;https://www.culture.bessieres.fr/cinema/;;;;;"31066";Bessières
5.047532;44.0503240005309;node/2016403774;"86781";Le Rivoli;;;;;;no;"4";"612";;;;;;;"84031";Carpentras
0.1941356;48.002853499937;node/2106404260;"244481";CGR Le Colisée;CGR;yes;;;;yes;"7";"1126";;https://www.cgrcinemas.fr/lemans/;;;Q2931406;;"72181";Le Mans
5.53870073423133;43.2164610433169;way/76026690;"87646";Ciné Calanques;;;;;;yes;"1";"111";;;;;;;"13022";Cassis
6.1788039427406;48.6899798372585;way/485279344;"284111";UGC Saint-Jean;UGC;limited;;;no;;"8";"1046";voice_description;https://www.ugc.fr/cinema.html?id=28;;https://www.facebook.com/UGCcinecite.Ludres;Q42295121;;"54395";Nancy
6.1721765;48.6870351997699;node/9258765628;"284121";Caméo Commanderie;Cameo;no;;;no;no;"4";;;https://www.cameo-nancy.fr/horaires-menu/horaires-cameo-commanderie;;;Q42295116;;"54395";Nancy
6.8482673;45.6272253003963;node/7184583172;"277331";Le Ruitor;;;;;;;"2";;;https://www.larosiere.net/a-voir-a-faire/sorties/cinema/;;;;;"73176";Montvalezan
7.3309565;43.7040785005399;node/780442563;"44502";Cinéma de Beaulieu;;;;;;yes;"1";"120";;;;;;;"06011";Beaulieu-sur-Mer
-0.7506639;46.1073558003255;node/9167479072;;Le Palace;;;;;;;"1";;;;+33 5 46 07 14 30;;;;"17434";Surgères
3.45932227309531;46.8308521608719;way/169875310;"136773";Cinéal;;;;;;yes;"2";"345";;;;;;;"58095";Decize
165.4941243;-21.565532500247;node/7513086447;no;Cinéma de Bourail;;;;;;;"1";;;http://www.mairie-bourail.nc/;"+687441386";https://www.facebook.com/cinemadebourail/;;;"98803";Bourail
6.714622;48.0083420999357;node/2411172901;"439061";Cinéma L'Entr'actes;;;;;;;"1";;;;;;;;"88486";Vagney
5.0572632;45.8513116003649;node/6374371363;"274272";Salle des Augustins;;;;;;no;"1";"171";;http://acamontluel.free.fr;"+33 4 78 06 11 45;+33 4 78 06 06 23";;Q61860946;;"01262";Montluel
-0.33940715392857;49.1696842335027;way/155699275;"81451";Cinéma LUX;;yes;;;;;;;;http://www.cinemalux.org/spip/;"+33231822987";;Q42294940;;"14118";Caen
7.59298340898867;44.0900089428712;way/192437654;"423501";Le Bégo;;;"Fr,Sa 20:30-23:30+";;;no;"1";"157";;;;;;;"06163";Tende
-1.304445;43.6610412005405;node/8290043661;;Cinéma Grand Écran;;;;;;;;;;https://www.moncine.fr/tyrosse/;+33 5 58 77 44 40;;;;"40284";Saint-Vincent-de-Tyrosse
5.6361644;45.2965800004372;node/683295983;"465193";Cinéma Le Cap;;;;;;no;"2";"218";;;;;;"77965151200013";"38565";Voreppe
2.09178155523306;49.4263463378624;way/106253409;"45877";Cinespace;CGR cinémas;;;;;yes;"12";"2110";;;;;Q2931406;;"60057";Beauvais
-0.3701084;43.2957383005414;node/554257150;"305031";CGR Pau - Saint-Louis;CGR;;;;;yes;"7";"1148";;https://www.cgrcinemas.fr/pau/;+33 5 59 27 18 26;;Q2931406;;"64445";Pau
3.8690846;43.6290187005409;node/564905688;"275205";Utopia Montpellier;Utopia;yes;;;;;;;;https://www.cinemas-utopia.org/montpellier/;+33 4 67 52 32 00;https://www.facebook.com/utopia34/;Q3552766;;"34172";Montpellier
0.245483165881279;46.687880428415;way/84362150;"288922";Cinéma Majestic;;;;;;yes;"1";"134";;;;;Q60289433;;"86177";Neuville-de-Poitou
-1.4019153;43.7855717005385;node/8293867230;;Cinéma d'Albret;;;;;;;;;;https://www.famasocinemas.com/;;;;;"40328";Vieux-Boucau-les-Bains
1.2368029;43.850632500537;node/4591228788;"447605";Cinéma MJC;;;;;;;;;;http://www.mjc82.com/cinema/;+33 5 63 27 01 75;;;;"82190";Verdun-sur-Garonne
-2.94409324699971;48.0700632462012;way/389798559;"320311";Le Rex;;;;;;;;;;https://www.cinerexpontivy.fr/;;;Q61860545;;"56178";Pontivy
-0.749639617426407;43.7507886390735;way/140101299;"282411";Entracte;;;;;;yes;"1";"192";;https://www.asso-entracte.fr/;+33 5 58 97 92 42;;;;"40201";Mugron
0.1718275;47.281039400102;node/8994179747;;Cinéma de l'Abbaye;;;;;;;;;;;;;;;"37031";Bourgueil
1.996181;46.9495442001716;node/2466490609;"202162";Les Elysées;;;;;;yes;"3";"469";;http://elysees.cine.allocine.fr/;"+33254033260";;;;"36088";Issoudun
6.3258041;45.8816556003605;node/1794457315;"426831";Les Edelweiss;;;;;;;;;;https://cinema-edelweiss-thones.fr/;+33 4 50 02 16 19;https://www.facebook.com/Cinema-de-Thones-204845007099973/;;;"74280";Thônes
3.4110323;50.1246530994243;node/2272596540;"89644";Le Millenium;;;;;;yes;"2";"590";;;;;;;"59139";Caudry
-1.7491903;48.4120555998378;node/3010997633;"117742";Chateaubriand;;;;;;;;;;;;;;;"35085";Combourg
-52.3334064;4.88785589951494;node/3667878080;no;Agora;;;"Mo-Su 08:00-18:00; Apr 10-15 off; Jun 14:00-00:00";;no;yes;"6";;;https://agora.gf/;+594 594 25 22 00;https://www.facebook.com/AgoraCinema/;;;"97307";Matoury
2.57066810359872;48.9409873510877;way/140945162;"433972";Cinéma Jacques Tati;;yes;;;;;;;voice_description;;"+33148614848";;;;"93073";Tremblay-en-France
-1.85000052395936;48.6771008397355;way/85923798;"84292";Cinema Duguesclin;;;;;;;;;;;;;;;"35049";Cancale
-2.5530444;48.5908362997938;node/295038970;"313912";La Rotonde;;;;;;;"1";"600";;https://casino-valandre.partouche.com/cinema/230-cinema-la-rotonde;+33 2 96 72 85 06;https://www.facebook.com/casinovalandre;;;"22186";Pléneuf-Val-André
-4.3305816;48.0914781999158;node/838533335;"141711";Le Club;;;;;;;;;;http://www.cinemaleclub.fr/;;;Q42294983;;"29046";Douarnenez
6.1193849;46.2533154003014;node/286363835;"157971";Ciné Voltaire;;;;;;;"3";"435";;http://cinema-voltaire.net/;+33 4 50 40 84 86;cinemavoltaire.ferneyvoltaire;Q61860766;"31345500800034";"01160";Ferney-Voltaire
5.6708315;45.5363825004082;node/4547191283;"319161";Le Diamant;;;;;;no;"2";"234";;;;;;;"38315";Le Pont-de-Beauvoisin
5.6876565;43.447006200542;node/4592574570;"434682";Le Casino;;;;;;no;"1";"220";;;;;;;"13110";Trets
-0.620519615558046;48.3022142486935;way/151955588;"253763";Le Vox;;yes;;;;yes;"3";"374";;http://www.levoxmayenne.fr/;;;;;"53147";Mayenne
7.595736;48.3692529998483;node/657818543;"49522";Cinéma Rex;;;"""suivant le programme des projections et manifestations""";;;yes;"1";"171";;http://latoileduried.org/;+33 3 88 74 57 22;;;;"67028";Benfeld
7.0435116;43.619333000541;node/6126742713;"439502";Cinéma de l'Alma;;;;;;no;"1";"230";;http://almaclindoeilfm.org/cinema-de-sophia-antipolis;+33 4 93 65 25 04;cinemaalmacivsophiaantipolis;Q61860656;;"06152";Valbonne
0.200539173344751;48.0082449014658;way/261234232;"244496";Cinéma Pathé;Pathé Gaumont;yes;;;;yes;"11";"11811";voice_description;https://www.cinemaspathegaumont.com/cinemas/cinema-pathe-le-mans;;;Q61860434;;"72181";Le Mans
6.1278401;43.1186565005391;node/1371311874;"199831";Cinéma Olbia;;;;;;yes;"6";"730";;https://www.cinemasolbia.com/;;;;;"83069";Hyères
2.98202368449224;50.6520910938933;way/52027235;"231270";Kinepolis Lomme;Kinepolis;yes;"Mo-Sa 12:30-23:00; Su 09:30-23:00; SH 09:30-23:00";;;;"23";"7358";;https://kinepolis.fr/cinemas/kinepolis-lomme;+33 9 64 41 88 20;https://www.facebook.com/kinepolislomme;Q42295016;;"59350";Lille
2.5459448;48.5366494998071;node/2110670052;"384792";Espace Culturel Les 26 Couleurs;;;;;;;;;;;;;;;"77407";Saint-Fargeau-Ponthierry
-0.534240363704206;44.7890417759708;way/139695575;"457411";Méga CGR;CGR cinémas;;Mo-Su 10:15-23:00;;;;;;;https://www.cgrcinemas.fr/villenave/;+330 892 68 85 88;;Q2931406;;"33550";Villenave-d'Ornon
4.39807087960389;48.9397578810029;way/156680280;"94997";CGR;CGR cinémas;;;;;yes;"9";"1601";;https://www.cgrcinemas.fr/;;;Q2931406;;"51108";Châlons-en-Champagne
2.11447439201459;48.8297071430495;way/73888965;"724320";UGC Ciné Cité Parly;UGC;;;;;;"12";;;https://www.ugc.fr/cinema.html?id=44;;;Q1643241;;"78158";Le Chesnay-Rocquencourt
-3.7460783;48.3634263998497;node/4319685230;"199121";Arthus Ciné;;;;;;;;;;http://arthus-cine.fr;;;;;"29081";Huelgoat
4.8093706;44.1377449005275;node/860901889;"297871";Ciné Forum;Megarama;no;;;;no;"3";"283";;;;;;;"84087";Orange
2.7912059;49.6989816995222;node/7690717443;"346622";Théâtre de l'Avre;Cinéode;;;;;;"1";"326";;https://www.cineode.fr/roye/;+33 3 22 88 17 88;;Q97017093;;"80685";Roye
6.7805854;44.0089468005324;node/5734517050;;Sausses - Cinéma de Pays;;yes;;;;yes;"1";;;https://cinemadepays.wixsite.com/cinema;+33 9 63 04 56 52;;;;"04202";Sausses
2.93562017791793;42.6806145909824;way/894581755;"80942";Cinéma Municipal André Abet;;;;;;;;;;https://www.ville-cabestany.fr/fr/vie-culturelle/le-cinema/le-cinema-municipal;;;;;"66028";Cabestany
-1.1426296;45.0708351004613;node/620823822;"86031";L'Estran;;;;;;yes;"1";"248";;;+33 5 57 87 29 23;https://www.facebook.com/Cin%C3%A9ma-LEstran-Carcans-Maubuisson-2456258151104951/;;;"33097";Carcans
-0.5012005;43.887432300536;node/4924003693;"721850";Le Grand Club;;yes;;;;yes;"8";"1327";;https://www.cinemas-legrandclub.fr/mont-de-marsan/;+ 33 5 33 13 00 31;https://www.facebook.com/CineLeGrandClubMDM/;;;"40192";Mont-de-Marsan
2.8254296;50.408582499363;node/8048184449;"33912";Familia;;;;;;;;;;https://www.ville-avion.fr/node/9;;;;;"62065";Avion
4.87437194148226;45.7706692527387;way/82119005;"460784";Le Zola;;limited;;;;yes;"1";"240";;http://www.lezola.com/;+33 4 78 93 42 65;;Q21065729;"32243385500010";"69266";Villeurbanne
5.89481727790012;45.6929809687751;way/71298691;"720800";Cinéma Les Toiles du Lac;;yes;;;;yes;"8";"1480";;https://www.lestoilesdulac.com/;;;;"45081410800020";"73008";Aix-les-Bains
7.281639;43.7054662005399;node/9380425673;;Cinémathèque;;;;;;;;;;https://www.cinematheque-nice.com/;;;;;"06088";Nice
2.77990994933477;48.8748084046955;way/40404111;no;Discoveryland Theatre;;yes;Mo-Su 10:00-18:00;;;;;;;https://www.disneylandparis.com/fr-be/attractions/parc-disneyland/discoveryland-theatre/;"+33825300500";;;;"77111";Chessy
-1.17672488526258;47.3690893061743;way/772917523;"17803";Eden 3;;yes;;;;yes;"3";"549";;http://cinemaeden3.fr/;+33 2 40 83 06 02;;;;"44003";Ancenis-Saint-Géréon
4.8429049;47.0263851001558;node/7689182486;"45266";CGR Beaune;CGR cinémas;;;;;yes;"6";"898";;https://www.cgrcinemas.fr/beaune/;+33 3 80 24 21 85;;Q61858425;"48308131100027";"21054";Beaune
4.8697489;45.7453857003801;node/558818398;;Institut Lumière;;yes;"Tu-Fr 18:30-21:30; Sa,Su 14:00-18:00";;;;;;;;;;;;"69123";Lyon
166.4926031;-22.2206732001694;node/519610416;no;Drive-In du Pont des Français;;;;;yes;;;;;;;;;;"98817";Mont Dore
4.4814349;46.3071702002923;node/1278349321;"252342";CinéMatour;;limited;;;;no;"1";"199";;http://cine-matour.odavia.com/;;;;;"71289";Matour
4.3873392;45.4416349004201;node/4056383799;"383585";Le Méliès Jean Jaurès;;yes;;;;yes;"4";"630";;http://www.lemelies.com;+33 4 77 32 32 01;CinemaLeMeliesSaintEtienne;Q56808901;"34698021200044";"42218";Saint-Étienne
2.6022248;46.3387895002868;node/1086300366;"274201";Le Palace;;;;;;yes;"5";"662";;;;;;"91545025800016";"03185";Montluçon
6.22351738033914;43.3708768944616;way/163645466;"160410";Cinéma Notre-Dame de la Salle;;;;;;no;"1";;;;;;;;"83057";Flassans-sur-Issole
4.8832573;44.8752291004797;node/1933012317;"321594";Le Train cinéma;;;;;;no;"1";"117";;https://www.train-theatre.fr/le-cinema/presentation/;+33 4 75 57 85 45;;;;"26252";Portes-lès-Valence
4.8318408;45.7800934003752;node/1682387355;"238494";CIFA Saint-Denis;;;;;;yes;"1";"237";;;;;Q2973119;"77987474200017";"69123";Lyon
4.0841313;49.9200398994706;node/4243513800;"196901";Sonhir;;;;;;yes;"3";"436";;;;;;;"02381";Hirson
2.25264419971623;48.1732588807762;way/69174558;"312443";Le mail;;;;;;no;"1";"220";;;;;;;"45252";Pithiviers
1.7155026364783;43.3982535891363;way/79099357;"456362";Cinébor;;;;;;;;;;;;;;;"31582";Villefranche-de-Lauragais
0.1123777;49.4872990995728;node/9934091265;;Kino;;;We-Su 12:00-00:00;;;;;;;;;;;;"76351";Le Havre
2.2744845;48.8263634997354;node/9995108356;;UGC;UGC;yes;;;;;"7";"1245";;https://www.ugc.fr/cinema.html?id=59;"+33826880700";https://www.facebook.com/profile.php?id=100082522874853;Q1643241;;"92040";Issy-les-Moulineaux
2.4610529;48.7037472997658;node/616289962;"272392";Le Cyrano;;;;;;;;;;;;;;;"91421";Montgeron
6.22305479261859;43.4286209185879;way/353605903;;Espace Culturel de Matavo;;;;;;;;;;;;;;;"83026";Cabasse
5.9062819;46.7486049002114;node/7614402630;"96611";Les 3 Républiques;;;;;;;"3";"389";;http://www.allocine.fr/seance/salle_gen_csalle=W0133.html;+33 3 84 52 64 00;lestroisrepubliques;Q61860514;;"39097";Champagnole
2.6373012;50.6407603993159;node/1677345821;"258812";Espace culturel Robert Hossein;;;;;;no;"1";"305";;;;;;;"59400";Merville
-3.48818397029579;48.034018596753;way/70307983;"155711";Cinéma Ellé;;;;;;;;;;;;https://www.facebook.com/CineElle/;;;"56057";Le Faouët
1.37328010015474;43.6440285597315;way/175854823;"57141";Cinéma Méga CGR Toulouse Blagnac;CGR cinémas;yes;;;;;;;voice_description;http://www.cgrcinemas.fr/blagnac/;;;Q2931406;;"31069";Blagnac
2.3754845;43.4932990005419;node/929022966;"254005";Espace Apollo;;;;;;;;;;;;;Q61858695;;"81163";Mazamet
2.26609883383087;48.8788702749438;way/1084917455;;Le Kinétorium;;;;;;;;;;;;;;;"75056";Paris
4.3396874;46.2061816003094;node/7626179919;"106673";Ciné Action Palace;;;;;;yes;"1";"147";;;;;;"42455065500015";"71120";Chauffailles
3.5106978;47.9620882999467;node/9103315817;;le Prisme;;;;;;;;;;;;;;;"89257";Migennes
6.07892394529288;44.5568935996193;way/90903152;"172741";Le Palace;;limited;;;;yes;"6";"640";;;"+33972231358";;;;"05061";Gap
2.39953522350488;48.8646366746057;way/70150588;"5691";MK2 Gambetta;MK2;no;Mo-Su 10:00-23:00;;;;"6";"1238";;https://www.mk2.com/salles/mk2-gambetta;;https://www.facebook.com/mk2gambetta;Q3273026;;"75056";Paris
1.42951407776426;43.6700340516464;way/444321772;"29062";Cinéma Jean Marais;;;;;;;;;;http://lescinesdecocagne.com/;;https://www.facebook.com/Cin%C3%A9ma-Jean-Marais-100556343663211;;;"31022";Aucamville
2.5458287;48.6156516997876;node/675138903;"226040";Pathé Carré Sénart;Pathé Gaumont;yes;Mo-Su 10:00-24:00;;;yes;"17";;;https://www.cinemaspathegaumont.com;;;Q3060526;;"77251";Lieusaint
2.8667083;45.1103592004573;node/2366097844;"282922";L'Arverne;;;;;;no;"1";"100";;;;;;;"15138";Murat
1.4522578;43.619462700541;node/10056751058;;La Forêt Electrique;;;;;;;;;;;;;;;"31555";Toulouse
6.5867075;44.9334167004745;node/2171567792;"378061";Cinéma Le Serre d'Aigle;;;;;;no;"2";"170";;;;;;;"05133";Saint-Chaffrey
5.7818965;44.0432671005312;node/3040888504;;Saint-Etienne-les-Orgues - Cinéma de Pays;;yes;;;;yes;"1";;;http://cinemadepays.wix.com/cinema;+33 9 63 04 56 52;;;;"04178";Saint-Étienne-les-Orgues
2.0062954;43.457419900542;node/4741361170;"336023";Get;;;;;;;;;;;;;;;"31451";Revel
-0.8934486;48.8385944997323;node/401536049;"462953";Cinéma Le Basselin;;;;;;;"2";;;;;;;;"14762";Vire Normandie
-3.815664;48.5886927997943;node/2257787441;"278241";Cinéma La Salamandre;;;;;;;;;;https://cinemalasalamandre.blogspot.com/;;https://www.facebook.com/Cin%C3%A9ma-La-Salamandre-276910072366761/;Q61859520;;"29151";Morlaix
3.3915192;50.299906399386;node/7660689968;;L'Imaginaire;;;;;;;;;;https://imaginaire-douchy.fr/mot/cinema;+33 3 27 22 25 20;https://www.facebook.com/CentredesArtsetdelaCulture/;;;"59179";Douchy-les-Mines
-4.22534029852821;47.8711783781794;way/93148729;"320333";Cinéville Pont-l'Abbé;Cinéville;;;;;;"4";"610";;https://pontlabbe.cineville.fr;+33 2 98 11 76 43;https://www.facebook.com/Cin%C3%A9ville-de-Pont-lAbb%C3%A9-101708047978505;Q2973271;;"29220";Pont-l'Abbé
3.7328258;43.7911454005383;node/1743788259;no;Foyer Rural;Ciné Garrigues;no;;;;;;;;;;https://www.facebook.com/cinemasaintmartindelondres;;;"34274";Saint-Martin-de-Londres
-0.703220424100441;49.2781151587385;way/132132700;"42621";Le Méliès;;yes;;;no;;;;;https://www.cinemalemelies.fr/;+33 2 31 21 55 47;https://www.facebook.com/cinemameliesbayeux/;Q61860284;;"14047";Bayeux
8.75537393667333;41.9459554729896;way/529910565;"13686";L'Ellipse;;yes;;;;;"6";"1147";voice_description;;;;;;2A004;Ajaccio
6.5667371;45.3965935004255;node/3379388976;"715700";Auditorium de Méribel;Écran mobile 74;;;;;;"1";"311";;http://www.cinemameribel.fr;+33 9 67 43 11 61;Cinéma-de-Méribel-2-salles-à-Méribel-et-Mottaret-207497746101083;Q61858418;;"73015";Les Allues
3.1263667;50.6273836993185;node/5072339152;"457562";Kino Ciné;;;"""Selon les séances des films proposés""";;;;"1";;;http://www.kino-cine.com;;;;;"59009";Villeneuve-d'Ascq
-1.7531738176773;48.0291234238564;way/460397015;"77733";Cinéville Bruz;Cinéville;;;;;;"6";"991";;https://bruz.cineville.fr;+33 2 99 03 59 10;https://www.facebook.com/cinevillebruz;Q2973271;"47876419400153";"35047";Bruz
0.475237814019914;49.5713515874626;way/64291090;"61082";Le Xénon;;;;;;yes;"2";"495";;;;;;;"76114";Bolbec
1.52946512245928;45.1579317414936;way/124605349;"75703";Cinéma Rex;;;;;;no;"3";"587";;;;;Q22996061;;"19031";Brive-la-Gaillarde
1.29568759073625;43.7698462072341;way/90227131;"184852";Cinema L'Entract';;yes;"Mo,We-Th 20:30-22:00+; Fr-Sa 21:00-22:00+";;;yes;"1";;;http://grenadecinema.fr/;;;;;"31232";Grenade
-0.9546209;45.5642626004046;node/5580473796;"259022";Family Fun Park;;;;;;no;"1";"133";;;;;;;"17230";Meschers-sur-Gironde
-0.485684960408979;44.9067991553254;way/163498245;"384532";Grand Écran Sainte-Eulalie;Cinémas Grand Écran;;;;;no;"7";"1251";;https://www.grandecran.fr/sainte-eulalie;+33 5 57 34 00 12;https://www.facebook.com/CinemaSainteEulalie;Q97578268;;"33397";Sainte-Eulalie
-1.73177769007444;48.2061023189082;way/46810118;"261730";CGR Rennes La Mézière;CGR cinémas;yes;;;;;"12";;voice_description;https://www.cgrcinemas.fr/lameziere/;+33 8 92 68 85 88;;Q2931406;;"35177";La Mézière
3.9334762;43.5289063005418;node/4262592538;"302596";Le Nautilus;;;;;;;;;;;;;;;"34192";Palavas-les-Flots
1.3317299263679;43.4723268359105;way/462602239;"283105";Véo Muret;;yes;;;;;;;voice_description;https://www.veocinemas.fr/veo-muret/;"+33534478555";;Q61860754;;"31395";Muret
2.9713746;44.4651219005104;node/3231603683;"387041";L'Eveil;;;;;;;;;;https://www.tourisme-aveyron.com/fr/diffusio/seminaires/cinema-st-geniez-d-olt_TFO073180010329;+33 5 65 70 48 26;"1760253170933197";Q61860872;;"12224";Saint Geniez d'Olt et d'Aubrac
-3.01799018048293;47.8778977476154;way/208473952;"41781";Le Celtic;;no;;;;;;;;http://www.cinemaleceltic.fr/;;;;;"56010";Baud
2.6323521;48.8742789997235;node/8214178099;"439271";Les Variétés;;;;;;;;;;;;;;;"77479";Vaires-sur-Marne
5.541157;45.1746852004506;node/5540618463;"32092";Le Clos;;;;;;no;"1";"160";;;;;;;"38225";Autrans-Méaudre en Vercors
1.4837705;43.6565167005406;node/575164641;"437682";Le Lumière;;;;;;;;;;;;;;;"31561";L'Union
-2.05559508482053;48.6354259288424;way/84023986;"138922";Émeraude Cinémas Dinard;;;;;;;"2";;;https://www.emeraude-cinemas.fr/dinard/;+33 2 99881793;https://www.facebook.com/EmeraudeCinemasDinard/;;;"35093";Dinard
0.796800816258326;49.8739311653912;way/118217569;"450742";Salle Anaïs Aubert;;;;;;yes;"1";"97";;;+33 6 80 41 90 55;;;;"76735";Veules-les-Roses
2.9283837;47.931544199954;node/829483132;"104801";Vox;;;;;;no;"1";"64";;;;;;;"45083";Château-Renard
5.33288838415471;47.8617298304593;way/63718673;"215723";Le New Vox;;;;;;no;"2";"344";;;;;;;"52269";Langres
6.1519167;43.759032900539;node/3621399798;;Sainte-Croix-du-Verdon - Cinéma de Pays (en Plein Air);;;Sep-Jun off;yes;;no;"1";;;https://cinemadepays.wixsite.com/cinema;+33 9 63 04 56 52;;;;"04176";Sainte-Croix-du-Verdon
6.95964803049105;43.5507838923549;way/969241972;;Cinéum;;yes;;;;;"12";;;https://www.cineum.fr/;;;;;"06029";Cannes
7.7426566;48.5837833997955;node/633029057;"368801";Le Star;;;;;;yes;"5";"529";;https://www.cinema-star.com;"+33388326777";;;;"67482";Strasbourg
8.9218238;42.6277258005237;node/7749947637;"120241";Le Fogata;;;;;;yes;"2";"615";;https://www.cinema-fogata.com;+33 3 81 67 92 02;fogata20220;Q61859118;"33994383900011";2B093;Corbara
1.3458198;49.1570858996535;node/7770684552;"172213";Grand Forum;;;;;;yes;"3";"505";;https://gaillon.cinemagrandforum.com/;+33 2 32 77 81 00;cgfgaillon;Q61859178;"44012199400030";"27275";Gaillon
2.1892676;48.6983151997671;node/1345570838;"299572";Jacques Tati;;;;;;;"3";;;https://www.mjctati.fr/cinema;+33 1 69 82 97 86;https://www.facebook.com/cinemajacquestatiorsay/;;;"91471";Orsay
-2.45403450357065;47.6626760921742;way/177437182;"329501";Iris Cinéma;;;;;;;;;;http://www.iris-cinema-questembert.com/;;;;;"56184";Questembert
3.74564987691024;45.5475845000963;way/82520342;"16573";La Façade;;;;;;yes;"2";"307";;http://lafacade.elforia-design.fr/;;;;"21630003800132";"63003";Ambert
6.1523357;49.0616201996771;node/3781146835;"248151";Marlymages;;;;;;;"1";;;http://www.marlymages.org;"0975674000";;;;"57447";Marly
5.38981673591243;47.1937718804273;way/118304157;"32771";L'Empire;;;;;;yes;"1";"244";;;;;;;"21038";Auxonne
3.7676869;45.8169515003699;node/7624219254;"292201";Ciné Noirétable;;;;;;yes;"1";"181";;http://cinenoiretable.blogspot.com/;;;;;"42159";Noirétable
1.3801702;43.5108458005418;node/7628352616;"343010";Le Moulin de Roques;;;;;;;;;;https://www.lemoulin-roques.com/;;;;;"31458";Roques
2.24310809509597;43.6071203849029;way/83251804;"89105";Le Lido;;yes;;;;;;;;https://www.cgrcinemas.fr/castres/;"+33563712365";;Q64489837;;"81065";Castres
6.1826795;49.1042135996666;node/8473862519;;Kinépolis;;yes;"Mo-Sa 13:15-01:00; Su 10:15-23:30";;;yes;"8";"1105";;https://kinepolis.fr/cin%C3%A9mas/kinepolis-amphitheatre/info;;;;;"57463";Metz
2.4899044;48.7152789997629;node/1747557717;"469245";Paradiso;;;;;;;;;;http://www.cinema-paradiso.fr/index.php;+33 1 69 48 61 41;;;;"91691";Yerres
6.4444272;45.4617844004176;node/6177207985;"12401";Les Studios;;;;;;;;;;;;;;;"73024";Les Avanchers-Valmorel
4.75168180000598;44.5581099469572;way/74558213;"271055";Cinéma Les Templiers;;;;;;yes;"1";"118";;https://www.montelimar-agglo.fr/vie-quotidienne/culture/le-cinema-art-et-essai-les-templiers;;;;;"26198";Montélimar
6.34248312394084;47.148000718732;way/90412423;"439583";Ciné PAX;;;;;;yes;"1";"241";;;;;;;"25578";Valdahon
6.35251566564206;43.1386999641805;way/840601718;;Le Grand Bleu;Noé Cinémas;;;;;;"3";"416";;https://le-lavandou.fr/cinema/;;;Q98068155;;"83070";Le Lavandou
6.7325796;43.433538700542;node/1867006727;"168942";Le Vox;;;;;;no;"3";"502";;;;;;;"83061";Fréjus
2.3541908;48.8328448997338;node/321011961;"8632";UGC Gobelins;UGC;yes;;;;;"11";;voice_description;https://www.ugc.fr/cinema.html?id=5;+33 1 46 37 28 24;UGC.Gobelins;Q42296601;;"75056";Paris
1.44314706022178;49.7309175518896;way/320619349;"287472";Le Normandy;;yes;;;;;"1";"233";;https://www.neufchatelenbray.fr/category/cinema/;+33 2 35 93 45 16;;;;"76462";Neufchâtel-en-Bray
2.291028;48.8630547997263;node/8754464632;;Auditorium de la Cité de l'architecture et du patrimoine;;;"""Selon la programmation de la Cité de l'architecture""";;;;"1";;;;;;;;"75056";Paris
5.9230203;45.5661064004044;node/1657345613;"95413";L'Astrée;Haut et Court;;;;;;;;;;;;Q3128481;;"73065";Chambéry
2.2201628;48.7825604997463;node/9466505756;;UGC;UGC;;;;;;;;;;;;Q1643241;;"78640";Vélizy-Villacoublay
-0.646191238348644;44.842086992774;way/163475947;"258161";Mérignac Ciné;;;;;;yes;"4";"1041";;https://www.cinemerignac.fr;;;;;"33281";Mérignac
7.7459938;48.5826498997958;node/633027397;"368723";Odyssée;;yes;;;;no;"2";"304";;;;;Q15945088;"38414629600015";"67482";Strasbourg
-1.1521858;46.1627302003165;node/1836458918;"339851";Olympia;CGR;;closed;;;yes;"3";"777";;https://www.cgrcinemas.fr/;;;Q2931406;;"17300";La Rochelle
2.3890162;48.8962095997181;node/4569383729;"9920";Cinéma Pathé La Villette;Pathé Gaumont;yes;;;;;;;;http://www.cinemasgaumontpathe.com/cinemas/cinema-pathe-la-villette/;;;Q3060526;;"75056";Paris
1.69128412833254;46.808932762313;way/188449792;;Équinoxe;;;"Tu,Th 14:00-18:00; We,Fr 13:00-18:00; Sa 10:00-13:00; Mo off";;;;;;;http://www.equinoxe-lagrandescene.com/;;;;;"36044";Châteauroux
2.3839544;48.9107502997145;node/5426835938;"28264";Le Studio;;;;;;;;;;https://lestudio-aubervilliers.fr/;+33.9 61 21 68 25;;;;"93001";Aubervilliers
2.4663889;48.7772582997476;node/2483587487;"128535";La Lucarne;;;;;;;;;;;+331 45 13 17 00;;;;"94028";Créteil
